pre_rating_pic,p1_file_name,p1_op_left,p1_op_right,p1_pic_left,p1_pic_right,p1_reward_1,p1_reward_2,p2_file_name,p2_op_left,p2_op_right,p2_pic_left,p2_pic_right,p2_reward_1,p2_reward_2,p2_forced_left,p2_forced_right,p3_file_name,p3_op_rating,p3_pic_rating,p4_file_name,p4_op_left,p4_op_right,p4_pic_left,p4_pic_right,p4_reward_1,p4_reward_2,p4_trial_type,p4_free_choice,p4_forced_left,p4_forced_right,p4_with_rating,p4_rt_fix_durat,p4_rating_pic,option_left,option_right,pic_left,pic_right,reward_stim_1,reward_stim_2,comp_number,trial_type,free_choice,forced_left,forced_right,with_rating,rt_fix_durat,with_block_break,with_new_instr,task_version,block_n,test_rating_pic,post_rating_pic1,post_rating_pic2,pre_loop.thisRepN,pre_loop.thisTrialN,pre_loop.thisN,pre_loop.thisIndex,p1_repeat.thisRepN,p1_repeat.thisTrialN,p1_repeat.thisN,p1_repeat.thisIndex,p1_loop.thisRepN,p1_loop.thisTrialN,p1_loop.thisN,p1_loop.thisIndex,p2_repeat.thisRepN,p2_repeat.thisTrialN,p2_repeat.thisN,p2_repeat.thisIndex,p2_loop.thisRepN,p2_loop.thisTrialN,p2_loop.thisN,p2_loop.thisIndex,p3_repeat.thisRepN,p3_repeat.thisTrialN,p3_repeat.thisN,p3_repeat.thisIndex,p3_loop.thisRepN,p3_loop.thisTrialN,p3_loop.thisN,p3_loop.thisIndex,p4_repeat.thisRepN,p4_repeat.thisTrialN,p4_repeat.thisN,p4_repeat.thisIndex,p4_loop.thisRepN,p4_loop.thisTrialN,p4_loop.thisN,p4_loop.thisIndex,p4_rating_loop.thisRepN,p4_rating_loop.thisTrialN,p4_rating_loop.thisN,p4_rating_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,test_rating_loop.thisRepN,test_rating_loop.thisTrialN,test_rating_loop.thisN,test_rating_loop.thisIndex,post_rating_loop1.thisRepN,post_rating_loop1.thisTrialN,post_rating_loop1.thisN,post_rating_loop1.thisIndex,post_rating_loop2.thisRepN,post_rating_loop2.thisTrialN,post_rating_loop2.thisN,post_rating_loop2.thisIndex,msg_pre.started,msg_pre.stopped,pic_pre.started,pic_pre.stopped,rating_bar_pre.response,rating_bar_pre.rt,rating_bar_pre.started,rating_bar_pre.stopped,msg_p1.started,msg_p1.stopped,left_option_p1.started,left_option_p1.stopped,right_option_p1.started,right_option_p1.stopped,fixation_p1.started,fixation_p1.stopped,fb_p1.started,fb_p1.stopped,msg2_p1.started,msg2_p1.stopped,msg_p2.started,msg_p2.stopped,left_option_p2.started,left_option_p2.stopped,right_option_p2.started,right_option_p2.stopped,fixation_p2.started,fixation_p2.stopped,left_gray_p2.started,left_gray_p2.stopped,right_gray_p2.started,right_gray_p2.stopped,fc_wrong_p2.started,fc_wrong_p2.stopped,fb_p2.started,fb_p2.stopped,msg2_p2.started,msg2_p2.stopped,msg_p3.started,msg_p3.stopped,pic_p3.started,pic_p3.stopped,rating_bar_p3.response,rating_bar_p3.rt,rating_bar_p3.started,rating_bar_p3.stopped,msg2_p3.started,msg2_p3.stopped,msg_p4.started,msg_p4.stopped,left_option_p4.started,left_option_p4.stopped,right_option_p4.started,right_option_p4.stopped,fixation_p4.started,fixation_p4.stopped,choice_p4.keys,choice_p4.rt,choice_p4.started,choice_p4.stopped,left_gray_p4.started,left_gray_p4.stopped,right_gray_p4.started,right_gray_p4.stopped,fc_wrong_p4.started,fc_wrong_p4.stopped,fb_p4.started,fb_p4.stopped,rating_p4.started,rating_p4.stopped,rating_bar_p4.response,rating_bar_p4.rt,rating_bar_p4.started,rating_bar_p4.stopped,reminder_rating_p4.started,reminder_rating_p4.stopped,msg2_p4.started,msg2_p4.stopped,instr_resp.keys,instr_resp.rt,instr_resp.started,instr_resp.stopped,test_instr_txt.started,test_instr_txt.stopped,break_text.started,break_text.stopped,break_resp.keys,break_resp.started,break_resp.stopped,new_instr_resp.keys,new_instr_resp.started,new_instr_resp.stopped,new_instr_txt.started,new_instr_txt.stopped,left_option.started,left_option.stopped,right_option.started,right_option.stopped,fixation.started,fixation.stopped,choice.keys,choice.corr,choice.rt,choice.started,choice.stopped,left_gray.started,left_gray.stopped,right_gray.started,right_gray.stopped,fc_wrong.started,fc_wrong.stopped,chosen_op,feedback_2.started,feedback_2.stopped,iti_fixation.started,iti_fixation.stopped,option_rating1.started,option_rating1.stopped,rating_bar1.response,rating_bar1.rt,rating_bar1.started,rating_bar1.stopped,rt_score1,reminder_rating1.started,reminder_rating1.stopped,break_resp.rt,new_instr_resp.rt,msg_post1.started,msg_post1.stopped,pic_post1.started,pic_post1.stopped,rating_bar_post1.response,rating_bar_post1.rt,rating_bar_post1.started,rating_bar_post1.stopped,msg_post2.started,msg_post2.stopped,pic_post1_2.started,pic_post1_2.stopped,rating_bar_post1_2.response,rating_bar_post1_2.rt,rating_bar_post1_2.started,rating_bar_post1_2.stopped,end_msg.started,end_msg.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,stimuli/s1.png,stimuli/s3.png,21,47,1,choice,1,0,0,0,0,1,0,1,2,stimuli/s2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.59766791993752,None,right,133.59766791993752,None,None,None,None,None,None,136.61380602698773,None,136.61380602698773,None,136.61380602698773,None,left,0,0.6869538130704314,136.61380602698773,None,136.61380602698773,136.61380602698773,136.61380602698773,136.61380602698773,136.61380602698773,None,1,137.3308657319285,None,138.33092555683106,None,None,None,5,8.722,None,None,nan,None,None,2.9799235549289733,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,stimuli/s1.png,stimuli/s3.png,21,47,1,choice,1,0,0,0,0,1,0,1,2,stimuli/s3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,8.731,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,stimuli/s1.png,stimuli/s3.png,21,47,1,choice,1,0,0,0,0,1,0,1,2,stimuli/s1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,8.74,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,stimuli/s1.png,stimuli/s3.png,21,47,1,choice,1,0,0,0,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,16,79,1,choice,1,0,0,0,0,0,0,1,2,stimuli/s3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,139.04794551688246,None,139.04794551688246,None,139.04794551688246,None,right,0,0.33565442985855043,139.04794551688246,None,139.04794551688246,139.04794551688246,139.04794551688246,139.04794551688246,139.04794551688246,None,2,139.41397576988675,None,140.41447102697566,None,None,None,5,10.806,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,16,79,1,choice,1,0,0,0,0,0,0,1,2,stimuli/s2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,10.818,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,16,79,1,choice,1,0,0,0,0,0,0,1,2,stimuli/s1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,10.829,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,16,79,1,choice,1,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,stimuli/s2.png,stimuli/s1.png,13,12,2,choice,1,0,0,0,0,0,0,1,2,stimuli/s2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,141.1473986369092,None,141.1473986369092,None,141.1473986369092,None,left,0,0.8979668549727648,141.1473986369092,None,141.1473986369092,141.1473986369092,141.1473986369092,141.1473986369092,141.1473986369092,None,2,142.06471321196295,None,143.06436808989383,None,None,None,5,13.475,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,stimuli/s2.png,stimuli/s1.png,13,12,2,choice,1,0,0,0,0,0,0,1,2,stimuli/s3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,13.485,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,stimuli/s2.png,stimuli/s1.png,13,12,2,choice,1,0,0,0,0,0,0,1,2,stimuli/s1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,13.495,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,stimuli/s2.png,stimuli/s1.png,13,12,2,choice,1,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,stimuli/s2.png,stimuli/s1.png,71,21,1,forced,0,1,0,0,0,0,0,1,2,stimuli/s3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,143.81752989487723,None,143.81752989487723,None,143.81752989487723,None,left,0,1.0196897820569575,143.81752989487723,None,143.81752989487723,None,143.81752989487723,143.81752989487723,143.81752989487723,None,2,144.86411286192015,None,145.8644046448171,None,None,None,5,16.256,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,stimuli/s2.png,stimuli/s1.png,71,21,1,forced,0,1,0,0,0,0,0,1,2,stimuli/s1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,16.266,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,stimuli/s2.png,stimuli/s1.png,71,21,1,forced,0,1,0,0,0,0,0,1,2,stimuli/s2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,16.276,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,stimuli/s2.png,stimuli/s1.png,71,21,1,forced,0,1,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,26,72,1,forced,0,0,1,0,0,0,0,1,2,stimuli/s2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,146.59762890683487,None,146.59762890683487,None,146.59762890683487,None,right,0,0.4584557469934225,146.59762890683487,None,146.59762890683487,146.59762890683487,146.59762890683487,None,146.59762890683487,None,2,147.0804576119408,None,148.08088378491811,None,None,None,5,18.472,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,26,72,1,forced,0,0,1,0,0,0,0,1,2,stimuli/s3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,18.481,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,26,72,1,forced,0,0,1,0,0,0,0,1,2,stimuli/s1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,18.491,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,26,72,1,forced,0,0,1,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,stimuli/s2.png,stimuli/s3.png,87,61,1,choice,1,0,0,0,0,0,0,1,2,stimuli/s3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,148.81456116191112,None,148.81456116191112,None,148.81456116191112,None,left,0,0.5325665648560971,148.81456116191112,None,148.81456116191112,148.81456116191112,148.81456116191112,148.81456116191112,148.81456116191112,None,2,149.3644260498695,None,150.3643846497871,None,None,None,5,20.757,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,stimuli/s2.png,stimuli/s3.png,87,61,1,choice,1,0,0,0,0,0,0,1,2,stimuli/s1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,20.766,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,stimuli/s2.png,stimuli/s3.png,87,61,1,choice,1,0,0,0,0,0,0,1,2,stimuli/s2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,20.776,None,None,nan,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,stimuli/s2.png,stimuli/s3.png,87,61,1,choice,1,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,stimuli/s2.png,stimuli/s3.png,85,54,1,forced,0,1,0,1,1,0,0,1,2,stimuli/s3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,151.18130585178733,None,151.18130585178733,None,151.18130585178733,None,left,0,0.5185550949536264,151.18130585178733,None,151.18130585178733,None,151.18130585178733,151.18130585178733,151.18130585178733,None,2,151.7310906869825,None,152.73121281689964,None,153.24700356693938,None,5,1.086,0.015059418976306915,None,50,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,stimuli/s2.png,stimuli/s3.png,85,54,1,forced,0,1,0,1,1,0,0,1,2,stimuli/s1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.36453534988686,None,5,0.292,0.0016066322568804026,None,50,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,stimuli/s2.png,stimuli/s3.png,85,54,1,forced,0,1,0,1,1,0,0,1,2,stimuli/s2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.681614771951,None,5,0.328,0.002985636005178094,None,50,None,None,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,stimuli/s2.png,stimuli/s3.png,85,54,1,forced,0,1,0,1,1,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,stimuli/s4.png,stimuli/s6.png,21,47,1,choice,1,0,0,0,0,0,1,2,3,stimuli/s1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,right,155.2150081899017,None,155.2150081899017,None,156.03069270495325,None,156.03069270495325,None,156.03069270495325,None,right,0,0.6178561300039291,156.03069270495325,None,156.03069270495325,156.03069270495325,156.03069270495325,156.03069270495325,156.03069270495325,None,3,156.6812663169112,None,157.68151821987703,None,None,None,5,3.523,None,None,nan,None,None,,0.7567527249921113,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_05_0853,three_arm_bandit_rating_kb_block,2020.1.1,59.77373064401919,
