pre_rating_pic	p1_file_name	p1_op_left	p1_op_right	p1_pic_left	p1_pic_right	p1_reward_1	p1_reward_2	p2_file_name	p2_op_left	p2_op_right	p2_pic_left	p2_pic_right	p2_reward_1	p2_reward_2	p2_forced_left	p2_forced_right	p3_file_name	p3_op_rating	p3_pic_rating	p4_file_name	p4_op_left	p4_op_right	p4_pic_left	p4_pic_right	p4_reward_1	p4_reward_2	p4_trial_type	p4_free_choice	p4_forced_left	p4_forced_right	p4_with_rating	p4_rt_fix_durat	p4_rating_pic	option_left	option_right	pic_left	pic_right	reward_stim_1	reward_stim_2	comp_number	trial_type	free_choice	forced_left	forced_right	with_rating	rt_fix_durat	with_block_break	with_new_instr	task_version	block_n	test_rating_pic	post_rating_pic1	post_rating_pic2	pre_loop.thisRepN	pre_loop.thisTrialN	pre_loop.thisN	pre_loop.thisIndex	p1_repeat.thisRepN	p1_repeat.thisTrialN	p1_repeat.thisN	p1_repeat.thisIndex	p1_loop.thisRepN	p1_loop.thisTrialN	p1_loop.thisN	p1_loop.thisIndex	p2_repeat.thisRepN	p2_repeat.thisTrialN	p2_repeat.thisN	p2_repeat.thisIndex	p2_loop.thisRepN	p2_loop.thisTrialN	p2_loop.thisN	p2_loop.thisIndex	p3_repeat.thisRepN	p3_repeat.thisTrialN	p3_repeat.thisN	p3_repeat.thisIndex	p3_loop.thisRepN	p3_loop.thisTrialN	p3_loop.thisN	p3_loop.thisIndex	p4_repeat.thisRepN	p4_repeat.thisTrialN	p4_repeat.thisN	p4_repeat.thisIndex	p4_loop.thisRepN	p4_loop.thisTrialN	p4_loop.thisN	p4_loop.thisIndex	p4_rating_loop.thisRepN	p4_rating_loop.thisTrialN	p4_rating_loop.thisN	p4_rating_loop.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	test_rating_loop.thisRepN	test_rating_loop.thisTrialN	test_rating_loop.thisN	test_rating_loop.thisIndex	post_rating_loop1.thisRepN	post_rating_loop1.thisTrialN	post_rating_loop1.thisN	post_rating_loop1.thisIndex	post_rating_loop2.thisRepN	post_rating_loop2.thisTrialN	post_rating_loop2.thisN	post_rating_loop2.thisIndex	msg_pre.started	msg_pre.stopped	pic_pre.started	pic_pre.stopped	rating_bar_pre.response	rating_bar_pre.rt	rating_bar_pre.started	rating_bar_pre.stopped	msg_p1.started	msg_p1.stopped	left_option_p1.started	left_option_p1.stopped	right_option_p1.started	right_option_p1.stopped	fixation_p1.started	fixation_p1.stopped	fb_p1.started	fb_p1.stopped	msg2_p1.started	msg2_p1.stopped	msg_p2.started	msg_p2.stopped	left_option_p2.started	left_option_p2.stopped	right_option_p2.started	right_option_p2.stopped	fixation_p2.started	fixation_p2.stopped	left_gray_p2.started	left_gray_p2.stopped	right_gray_p2.started	right_gray_p2.stopped	fc_wrong_p2.started	fc_wrong_p2.stopped	fb_p2.started	fb_p2.stopped	msg2_p2.started	msg2_p2.stopped	msg_p3.started	msg_p3.stopped	pic_p3.started	pic_p3.stopped	rating_bar_p3.response	rating_bar_p3.rt	rating_bar_p3.started	rating_bar_p3.stopped	msg2_p3.started	msg2_p3.stopped	msg_p4.started	msg_p4.stopped	left_option_p4.started	left_option_p4.stopped	right_option_p4.started	right_option_p4.stopped	fixation_p4.started	fixation_p4.stopped	choice_p4.keys	choice_p4.rt	choice_p4.started	choice_p4.stopped	left_gray_p4.started	left_gray_p4.stopped	right_gray_p4.started	right_gray_p4.stopped	fc_wrong_p4.started	fc_wrong_p4.stopped	fb_p4.started	fb_p4.stopped	rating_p4.started	rating_p4.stopped	rating_bar_p4.response	rating_bar_p4.rt	rating_bar_p4.started	rating_bar_p4.stopped	reminder_rating_p4.started	reminder_rating_p4.stopped	msg2_p4.started	msg2_p4.stopped	instr_resp.keys	instr_resp.rt	instr_resp.started	instr_resp.stopped	test_instr_txt.started	test_instr_txt.stopped	break_text.started	break_text.stopped	break_resp.keys	break_resp.started	break_resp.stopped	new_instr_resp.keys	new_instr_resp.started	new_instr_resp.stopped	new_instr_txt.started	new_instr_txt.stopped	left_option.started	left_option.stopped	right_option.started	right_option.stopped	fixation.started	fixation.stopped	choice.keys	choice.corr	choice.started	choice.stopped	left_gray.started	left_gray.stopped	right_gray.started	right_gray.stopped	fc_wrong.started	fc_wrong.stopped	chosen_op	feedback_2.started	feedback_2.stopped	iti_fixation.started	iti_fixation.stopped	option_rating1.started	option_rating1.stopped	rating_bar1.response	rating_bar1.rt	rating_bar1.started	rating_bar1.stopped	rt_score1	reminder_rating1.started	reminder_rating1.stopped	choice.rt	break_resp.rt	new_instr_resp.rt	msg_post1.started	msg_post1.stopped	pic_post1.started	pic_post1.stopped	rating_bar_post1.response	rating_bar_post1.rt	rating_bar_post1.started	rating_bar_post1.stopped	msg_post2.started	msg_post2.stopped	pic_post2.started	pic_post2.stopped	rating_bar_post2.response	rating_bar_post2.rt	rating_bar_post2.started	rating_bar_post2.stopped	end_msg.started	end_msg.stopped	participant	age	gender	date	expName	psychopyVersion	frameRate	
																																		1	3	stimuli/s1.png	stimuli/s3.png	21	47	1	choice	1	0	0	0	0	0	0	1	1																																												0	0	0	0																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	79	1	choice	1	0	0	0	0	0	0	1	1	stimuli/s2.png																																											0	1	1	1	0	0	0	1																																																																																													None	None	None	None	None	None	None	None	None	None	171.7327822590014	None	171.7327822590014	None	171.7327822590014	None	right	0	171.7327822590014	None	171.7327822590014	171.7327822590014	171.7327822590014	171.7327822590014	171.7327822590014	None	2	172.997401325003	None	173.99788194699795	None	None	None	5	154.052	None	None	nan	None	None	1.2399044769990724																					999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	79	1	choice	1	0	0	0	0	0	0	1	1	stimuli/s3.png																																											0	1	1	1	0	1	1	2																																																																																																																												None	None	5	154.06	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	79	1	choice	1	0	0	0	0	0	0	1	1	stimuli/s1.png																																											0	1	1	1	0	2	2	0																																																																																																																												None	None	5	154.069	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	79	1	choice	1	0	0	0	0	0	0	1	1																																												0	1	1	1																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	1	stimuli/s2.png	stimuli/s1.png	13	12	2	choice	1	0	0	0	0	0	0	1	1	stimuli/s1.png																																											0	2	2	2	0	0	0	0																																																																																													None	None	None	None	None	None	None	None	None	None	174.80432444100006	None	174.80432444100006	None	174.80432444100006	None	left	0	174.80432444100006	None	174.80432444100006	174.80432444100006	174.80432444100006	174.80432444100006	174.80432444100006	None	2	175.9124667080032	None	176.9144856970015	None	None	None	5	156.966	None	None	nan	None	None	1.0933767780006747																					999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	1	stimuli/s2.png	stimuli/s1.png	13	12	2	choice	1	0	0	0	0	0	0	1	1	stimuli/s2.png																																											0	2	2	2	0	1	1	1																																																																																																																												None	None	5	156.975	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	1	stimuli/s2.png	stimuli/s1.png	13	12	2	choice	1	0	0	0	0	0	0	1	1	stimuli/s3.png																																											0	2	2	2	0	2	2	2																																																																																																																												None	None	5	156.981	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	1	stimuli/s2.png	stimuli/s1.png	13	12	2	choice	1	0	0	0	0	0	0	1	1																																												0	2	2	2																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	76	1	forced	0	1	0	0	0	0	0	1	1	stimuli/s3.png																																											0	3	3	3	0	0	0	2																																																																																													None	None	None	None	None	None	None	None	None	None	177.63074834400322	None	177.63074834400322	None	177.63074834400322	None	left	0	177.63074834400322	None	177.63074834400322	None	177.63074834400322	177.63074834400322	177.63074834400322	None	1	180.23012411600212	None	181.23088658900087	None	None	None	5	161.283	None	None	nan	None	None	2.575659298003302																					999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	76	1	forced	0	1	0	0	0	0	0	1	1	stimuli/s2.png																																											0	3	3	3	0	1	1	1																																																																																																																												None	None	5	161.29	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	76	1	forced	0	1	0	0	0	0	0	1	1	stimuli/s1.png																																											0	3	3	3	0	2	2	0																																																																																																																												None	None	5	161.299	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	76	1	forced	0	1	0	0	0	0	0	1	1																																												0	3	3	3																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	26	61	1	forced	0	0	1	0	0	0	0	1	1	stimuli/s3.png																																											0	4	4	4	0	0	0	2																																																																																													None	None	None	None	None	None	None	None	None	None	181.9770675719992	None	181.9770675719992	None	181.9770675719992	None	right	0	181.9770675719992	None	181.9770675719992	181.9770675719992	181.9770675719992	None	181.9770675719992	None	3	183.3959825790007	None	184.3986013820031	None	None	None	5	164.467	None	None	nan	None	None	1.4019308389979415																					999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	26	61	1	forced	0	0	1	0	0	0	0	1	1	stimuli/s1.png																																											0	4	4	4	0	1	1	0																																																																																																																												None	None	5	164.476	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	26	61	1	forced	0	0	1	0	0	0	0	1	1	stimuli/s2.png																																											0	4	4	4	0	2	2	1																																																																																																																												None	None	5	164.484	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	26	61	1	forced	0	0	1	0	0	0	0	1	1																																												0	4	4	4																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	87	61	1	choice	1	0	0	0	0	0	0	1	1	stimuli/s2.png																																											0	5	5	5	0	0	0	1																																																																																													None	None	None	None	None	None	None	None	None	None	185.13037473199802	None	185.13037473199802	None	185.13037473199802	None	left	0	185.13037473199802	None	185.13037473199802	185.13037473199802	185.13037473199802	185.13037473199802	185.13037473199802	None	2	186.76340894500026	None	187.76418721899972	None	None	None	5	167.817	None	None	nan	None	None	1.6122089799973764																					999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	87	61	1	choice	1	0	0	0	0	0	0	1	1	stimuli/s1.png																																											0	5	5	5	0	1	1	0																																																																																																																												None	None	5	167.826	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	87	61	1	choice	1	0	0	0	0	0	0	1	1	stimuli/s3.png																																											0	5	5	5	0	2	2	2																																																																																																																												None	None	5	167.835	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	87	61	1	choice	1	0	0	0	0	0	0	1	1																																												0	5	5	5																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		3	1	stimuli/s3.png	stimuli/s1.png	85	54	1	forced	0	1	0	1	1	0	0	1	1	stimuli/s1.png																																											0	6	6	6	0	0	0	0																																																																																													None	None	None	None	None	None	None	None	None	None	188.52920295399963	None	188.52920295399963	None	188.52920295399963	None	left	0	188.52920295399963	None	188.52920295399963	None	188.52920295399963	188.52920295399963	188.52920295399963	None	3	189.69681317199866	None	190.69739763899997	None	191.2138365790015	None	1	3.991	0.002969023698824458	None	10	None	None	1.138431421997666																					999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		3	1	stimuli/s3.png	stimuli/s1.png	85	54	1	forced	0	1	0	1	1	0	0	1	1	stimuli/s2.png																																											0	6	6	6	0	1	1	1																																																																																																																												195.22078869899997	None	9	2.011	0.006756377697456628	None	90	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		3	1	stimuli/s3.png	stimuli/s1.png	85	54	1	forced	0	1	0	1	1	0	0	1	1	stimuli/s3.png																																											0	6	6	6	0	2	2	2																																																																																																																												197.2741811540036	None	7	1.729	0.006242705407203175	None	70	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		3	1	stimuli/s3.png	stimuli/s1.png	85	54	1	forced	0	1	0	1	1	0	0	1	1																																												0	6	6	6																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	75	2	forced	0	0	1	0	0	0	0	1	1	stimuli/s1.png																																											0	7	7	7	0	0	0	0																																																																																													None	None	None	None	None	None	None	None	None	None	199.29287625099823	None	199.29287625099823	None	199.29287625099823	None	right	0	199.29287625099823	None	199.29287625099823	199.29287625099823	199.29287625099823	None	199.29287625099823	None	2	200.33024114699947	None	201.33082401200227	None	None	None	5	4.588	None	None	nan	None	None	1.0171972579992143																					999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	75	2	forced	0	0	1	0	0	0	0	1	1	stimuli/s3.png																																											0	7	7	7	0	1	1	2																																																																																																																												None	None	5	4.597	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	75	2	forced	0	0	1	0	0	0	0	1	1	stimuli/s2.png																																											0	7	7	7	0	2	2	1																																																																																																																												None	None	5	4.604	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	75	2	forced	0	0	1	0	0	0	0	1	1																																												0	7	7	7																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	3	stimuli/s1.png	stimuli/s3.png	21	47	1	choice	1	0	0	0	0	1	0	1	2	stimuli/s2.png																																											0	8	8	8	0	0	0	1																																																																																													202.16118350299803	None	right	202.16118350299803	None	None	None	None	None	None	208.33041627299826	None	208.33041627299826	None	208.33041627299826	None	right	0	208.33041627299826	None	208.33041627299826	208.33041627299826	208.33041627299826	208.33041627299826	208.33041627299826	None	3	209.7462259210006	None	210.74708836000354	None	None	None	5	13.989	None	None	nan	None	None	1.3846477670012973	6.125230757999816																				999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	3	stimuli/s1.png	stimuli/s3.png	21	47	1	choice	1	0	0	0	0	1	0	1	2	stimuli/s1.png																																											0	8	8	8	0	1	1	0																																																																																																																												None	None	5	13.998	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	3	stimuli/s1.png	stimuli/s3.png	21	47	1	choice	1	0	0	0	0	1	0	1	2	stimuli/s3.png																																											0	8	8	8	0	2	2	2																																																																																																																												None	None	5	14.007	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	3	stimuli/s1.png	stimuli/s3.png	21	47	1	choice	1	0	0	0	0	1	0	1	2																																												0	8	8	8																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	79	1	choice	1	0	0	0	0	0	0	1	2	stimuli/s2.png																																											0	9	9	9	0	0	0	1																																																																																													None	None	None	None	None	None	None	None	None	None	211.46317348699813	None	211.46317348699813	None	211.46317348699813	None	right	0	211.46317348699813	None	211.46317348699813	211.46317348699813	211.46317348699813	211.46317348699813	211.46317348699813	None	2	212.86283754299802	None	213.863811645002	None	None	None	5	17.103	None	None	nan	None	None	1.3793768429968623																					999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	79	1	choice	1	0	0	0	0	0	0	1	2	stimuli/s1.png																																											0	9	9	9	0	1	1	0																																																																																																																												None	None	5	17.112	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	79	1	choice	1	0	0	0	0	0	0	1	2	stimuli/s3.png																																											0	9	9	9	0	2	2	2																																																																																																																												None	None	5	17.121	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	16	79	1	choice	1	0	0	0	0	0	0	1	2																																												0	9	9	9																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	1	stimuli/s2.png	stimuli/s1.png	13	12	2	choice	1	0	0	0	0	0	0	1	2	stimuli/s2.png																																											0	10	10	10	0	0	0	1																																																																																													None	None	None	None	None	None	None	None	None	None	214.57986335999885	None	214.57986335999885	None	214.57986335999885	None	left	0	214.57986335999885	None	214.57986335999885	214.57986335999885	214.57986335999885	214.57986335999885	214.57986335999885	None	2	216.34634297899902	None	217.347129253998	None	None	None	5	20.586	None	None	nan	None	None	1.7389191960028256																					999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	1	stimuli/s2.png	stimuli/s1.png	13	12	2	choice	1	0	0	0	0	0	0	1	2	stimuli/s1.png																																											0	10	10	10	0	1	1	0																																																																																																																												None	None	5	20.595	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	1	stimuli/s2.png	stimuli/s1.png	13	12	2	choice	1	0	0	0	0	0	0	1	2	stimuli/s3.png																																											0	10	10	10	0	2	2	2																																																																																																																												None	None	5	20.604	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	1	stimuli/s2.png	stimuli/s1.png	13	12	2	choice	1	0	0	0	0	0	0	1	2																																												0	10	10	10																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	1	stimuli/s2.png	stimuli/s1.png	71	21	1	forced	0	1	0	0	0	0	0	1	2	stimuli/s2.png																																											0	11	11	11	0	0	0	1																																																																																													None	None	None	None	None	None	None	None	None	None	218.0586839710013	None	218.0586839710013	None	218.0586839710013	None	left	0	218.0586839710013	None	218.0586839710013	None	218.0586839710013	218.0586839710013	218.0586839710013	None	2	219.5131206799997	None	220.5137029680045	None	None	None	5	23.753	None	None	nan	None	None	1.4327489309944212																					999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	1	stimuli/s2.png	stimuli/s1.png	71	21	1	forced	0	1	0	0	0	0	0	1	2	stimuli/s1.png																																											0	11	11	11	0	1	1	0																																																																																																																												None	None	5	23.762	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	1	stimuli/s2.png	stimuli/s1.png	71	21	1	forced	0	1	0	0	0	0	0	1	2	stimuli/s3.png																																											0	11	11	11	0	2	2	2																																																																																																																												None	None	5	23.77	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	1	stimuli/s2.png	stimuli/s1.png	71	21	1	forced	0	1	0	0	0	0	0	1	2																																												0	11	11	11																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	26	72	1	forced	0	0	1	0	0	0	0	1	2	stimuli/s2.png																																											0	12	12	12	0	0	0	1																																																																																													None	None	None	None	None	None	None	None	None	None	221.23039172700373	None	221.23039172700373	None	221.23039172700373	None	right	0	221.23039172700373	None	221.23039172700373	221.23039172700373	221.23039172700373	None	221.23039172700373	None	2	222.84515817400097	None	223.84611372800282	None	None	None	5	27.087	None	None	nan	None	None	1.591052051000588																					999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	26	72	1	forced	0	0	1	0	0	0	0	1	2	stimuli/s3.png																																											0	12	12	12	0	1	1	2																																																																																																																												None	None	5	27.094	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	26	72	1	forced	0	0	1	0	0	0	0	1	2	stimuli/s1.png																																											0	12	12	12	0	2	2	0																																																																																																																												None	None	5	27.103	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	2	stimuli/s1.png	stimuli/s2.png	26	72	1	forced	0	0	1	0	0	0	0	1	2																																												0	12	12	12																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	87	61	1	choice	1	0	0	0	0	0	0	1	2	stimuli/s2.png																																											0	13	13	13	0	0	0	1																																																																																													None	None	None	None	None	None	None	None	None	None	224.57988427799864	None	224.57988427799864	None	224.57988427799864	None	right	0	224.57988427799864	None	224.57988427799864	224.57988427799864	224.57988427799864	224.57988427799864	224.57988427799864	None	3	226.17970702100138	None	227.17946935500368	None	None	None	5	30.421	None	None	nan	None	None	1.5827449680000427																					999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	87	61	1	choice	1	0	0	0	0	0	0	1	2	stimuli/s3.png																																											0	13	13	13	0	1	1	2																																																																																																																												None	None	5	30.429	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	87	61	1	choice	1	0	0	0	0	0	0	1	2	stimuli/s1.png																																											0	13	13	13	0	2	2	0																																																																																																																												None	None	5	30.438	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	87	61	1	choice	1	0	0	0	0	0	0	1	2																																												0	13	13	13																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	85	54	1	forced	0	1	0	1	1	0	0	1	2	stimuli/s1.png																																											0	14	14	14	0	0	0	0																																																																																													None	None	None	None	None	None	None	None	None	None	227.97970370000257	None	227.97970370000257	None	227.97970370000257	None	left	0	227.97970370000257	None	227.97970370000257	None	227.97970370000257	227.97970370000257	227.97970370000257	None	2	230.48464383400278	None	231.4967761070002	None	232.01324932699936	None	7	2.37	0.015158718400925864	None	70	None	None	2.4690438640027423																					999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	85	54	1	forced	0	1	0	1	1	0	0	1	2	stimuli/s3.png																																											0	14	14	14	0	1	1	2																																																																																																																												234.40400605700415	None	5	3.624	0.0064494387042941526	None	50	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	85	54	1	forced	0	1	0	1	1	0	0	1	2	stimuli/s2.png																																											0	14	14	14	0	2	2	1																																																																																																																												238.0464973249982	None	9	1.568	0.008195455695386045	None	90	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		2	3	stimuli/s2.png	stimuli/s3.png	85	54	1	forced	0	1	0	1	1	0	0	1	2																																												0	14	14	14																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	3	stimuli/s4.png	stimuli/s6.png	21	47	1	choice	1	0	0	0	0	0	1	2	3	stimuli/s3.png																																											0	15	15	15	0	0	0	2																																																																																													None	None	None	None	None	right	239.8293569630041	None	239.8293569630041	None	248.8455579270012	None	248.8455579270012	None	248.8455579270012	None	left	0	248.8455579270012	None	248.8455579270012	248.8455579270012	248.8455579270012	248.8455579270012	248.8455579270012	None	1	250.36205879400222	None	251.36301480800466	None	None	None	5	13.828	None	None	nan	None	None	1.4933137109983363		8.979351706999296																			999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	3	stimuli/s4.png	stimuli/s6.png	21	47	1	choice	1	0	0	0	0	0	1	2	3	stimuli/s2.png																																											0	15	15	15	0	1	1	1																																																																																																																												None	None	5	13.836	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	3	stimuli/s4.png	stimuli/s6.png	21	47	1	choice	1	0	0	0	0	0	1	2	3	stimuli/s1.png																																											0	15	15	15	0	2	2	0																																																																																																																												None	None	5	13.845	None	None	nan	None	None																						999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
																																		1	3	stimuli/s4.png	stimuli/s6.png	21	47	1	choice	1	0	0	0	0	0	1	2	3																																												0	15	15	15																																																																																																																																																														999	12	F	2020_Mar_06_1318	three_arm_bandit_rating_kb_block	2020.1.2	60.9123070148323	
