p1_file_name,p1_op_left,p1_op_right,p1_pic_left,p1_pic_right,p1_reward_1,p1_reward_2,p2_file_name,p2_op_left,p2_op_right,p2_pic_left,p2_pic_right,p2_reward_1,p2_reward_2,p2_forced_left,p2_forced_right,p3_file_name,p3_op_rating,p3_pic_rating,p4_file_name,p4_op_left,p4_op_right,p4_pic_left,p4_pic_right,p4_reward_1,p4_reward_2,p4_trial_type,p4_free_choice,p4_forced_left,p4_forced_right,p4_with_rating,p4_rt_fix_durat,p4_rating_pic,option_left,option_right,pic_left,pic_right,reward_stim_1,reward_stim_2,comp_number,trial_type,free_choice,forced_left,forced_right,with_rating,rt_fix_durat,with_block_break,with_new_instr,task_version,block_n,test_rating_pic,p1_repeat.thisRepN,p1_repeat.thisTrialN,p1_repeat.thisN,p1_repeat.thisIndex,p1_loop.thisRepN,p1_loop.thisTrialN,p1_loop.thisN,p1_loop.thisIndex,p2_repeat.thisRepN,p2_repeat.thisTrialN,p2_repeat.thisN,p2_repeat.thisIndex,p2_loop.thisRepN,p2_loop.thisTrialN,p2_loop.thisN,p2_loop.thisIndex,p3_repeat.thisRepN,p3_repeat.thisTrialN,p3_repeat.thisN,p3_repeat.thisIndex,p3_loop.thisRepN,p3_loop.thisTrialN,p3_loop.thisN,p3_loop.thisIndex,p4_repeat.thisRepN,p4_repeat.thisTrialN,p4_repeat.thisN,p4_repeat.thisIndex,p4_loop.thisRepN,p4_loop.thisTrialN,p4_loop.thisN,p4_loop.thisIndex,p4_rating_loop.thisRepN,p4_rating_loop.thisTrialN,p4_rating_loop.thisN,p4_rating_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,test_rating_loop.thisRepN,test_rating_loop.thisTrialN,test_rating_loop.thisN,test_rating_loop.thisIndex,msg_p1.started,msg_p1.stopped,left_option_p1.started,left_option_p1.stopped,right_option_p1.started,right_option_p1.stopped,fixation_p1.started,fixation_p1.stopped,fb_p1.started,fb_p1.stopped,msg2_p1.started,msg2_p1.stopped,msg_p2.started,msg_p2.stopped,left_option_p2.started,left_option_p2.stopped,right_option_p2.started,right_option_p2.stopped,fixation_p2.started,fixation_p2.stopped,left_gray_p2.started,left_gray_p2.stopped,right_gray_p2.started,right_gray_p2.stopped,fc_wrong_p2.started,fc_wrong_p2.stopped,fb_p2.started,fb_p2.stopped,msg2_p2.started,msg2_p2.stopped,msg_p3.started,msg_p3.stopped,pic_p3.started,pic_p3.stopped,rating_bar_p3.response,rating_bar_p3.rt,rating_bar_p3.started,rating_bar_p3.stopped,msg2_p3.started,msg2_p3.stopped,msg_p4.started,msg_p4.stopped,left_option_p4.started,left_option_p4.stopped,right_option_p4.started,right_option_p4.stopped,fixation_p4.started,fixation_p4.stopped,choice_p4.keys,choice_p4.rt,choice_p4.started,choice_p4.stopped,left_gray_p4.started,left_gray_p4.stopped,right_gray_p4.started,right_gray_p4.stopped,fc_wrong_p4.started,fc_wrong_p4.stopped,fb_p4.started,fb_p4.stopped,rating_p4.started,rating_p4.stopped,rating_bar_p4.response,rating_bar_p4.rt,rating_bar_p4.started,rating_bar_p4.stopped,reminder_rating_p4.started,reminder_rating_p4.stopped,msg2_p4.started,msg2_p4.stopped,instr_resp.keys,instr_resp.rt,instr_resp.started,instr_resp.stopped,test_instr_txt.started,test_instr_txt.stopped,break_text.started,break_text.stopped,break_resp.keys,break_resp.started,break_resp.stopped,new_instr_resp.keys,new_instr_resp.started,new_instr_resp.stopped,new_instr_txt.started,new_instr_txt.stopped,left_option.started,left_option.stopped,right_option.started,right_option.stopped,fixation.started,fixation.stopped,choice.keys,choice.corr,choice.rt,choice.started,choice.stopped,left_gray.started,left_gray.stopped,right_gray.started,right_gray.stopped,fc_wrong.started,fc_wrong.stopped,chosen_op,feedback_2.started,feedback_2.stopped,iti_fixation.started,iti_fixation.stopped,option_rating1.started,option_rating1.stopped,rating_bar1.response,rating_bar1.rt,rating_bar1.started,rating_bar1.stopped,rt_score1,reminder_rating1.started,reminder_rating1.stopped,break_resp.rt,new_instr_resp.rt,end_msg.started,end_msg.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,3,stimuli/a1.png,stimuli/a3.png,21,47,choice,1,0,0,0,0,stimuli/a3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,5.237,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,3,stimuli/a1.png,stimuli/a3.png,21,47,choice,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,1,stimuli/a2.png,stimuli/a1.png,13,12,choice,1,0,0,0,0,stimuli/a2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.22820585290901,None,93.22820585290901,None,93.22820585290901,None,right,0.7329343149904162,93.22820585290901,None,93.22820585290901,93.22820585290901,93.22820585290901,93.22820585290901,93.22820585290901,None,93.97793447808363,None,None,None,5,7.123,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,1,stimuli/a2.png,stimuli/a1.png,13,12,choice,1,0,0,0,0,stimuli/a3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,7.13,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,1,stimuli/a2.png,stimuli/a1.png,13,12,choice,1,0,0,0,0,stimuli/a1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,2,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,7.137,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,1,stimuli/a2.png,stimuli/a1.png,13,12,choice,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,76,forced,0,1,0,0,0,stimuli/a1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.14431075006723,None,95.14431075006723,None,95.14431075006723,None,left,3.32550180493854,95.14431075006723,None,95.14431075006723,None,95.14431075006723,95.14431075006723,95.14431075006723,None,98.49336947291158,None,None,None,5,11.639,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,76,forced,0,1,0,0,0,stimuli/a2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,11.647,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,76,forced,0,1,0,0,0,stimuli/a3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,11.655,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,1,2,stimuli/a1.png,stimuli/a2.png,16,76,forced,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,3,stimuli/a2.png,stimuli/a3.png,26,61,forced,0,0,1,0,0,stimuli/a3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.67835936299525,None,99.67835936299525,None,99.67835936299525,None,right,4.379055614816025,99.67835936299525,None,99.67835936299525,99.67835936299525,99.67835936299525,None,99.67835936299525,None,104.07779733999632,None,None,None,5,17.222,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,3,stimuli/a2.png,stimuli/a3.png,26,61,forced,0,0,1,0,0,stimuli/a2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,4,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,17.23,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,3,stimuli/a2.png,stimuli/a3.png,26,61,forced,0,0,1,0,0,stimuli/a1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,4,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,17.237,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,2,3,stimuli/a2.png,stimuli/a3.png,26,61,forced,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,p4_cond.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.49410702800378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,8.856600600061938,112.01127171004191,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,stimuli/s1.png,stimuli/s3.png,21,47,1,choice,1,0,0,0,0,0,0,1,1,stimuli/s3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.01127171004191,None,None,None,None,None,None,None,None,None,None,None,120.9440343528986,None,120.9440343528986,None,120.9440343528986,None,right,0,1.7173263549339026,120.9440343528986,None,120.9440343528986,120.9440343528986,120.9440343528986,120.9440343528986,120.9440343528986,None,3,122.67796275299042,None,123.6780677579809,None,None,None,5,108.689,None,None,nan,None,None,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,stimuli/s1.png,stimuli/s3.png,21,47,1,choice,1,0,0,0,0,0,0,1,1,stimuli/s1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,108.703,None,None,nan,None,None,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,stimuli/s1.png,stimuli/s3.png,21,47,1,choice,1,0,0,0,0,0,0,1,1,stimuli/s2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,108.714,None,None,nan,None,None,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,stimuli/s1.png,stimuli/s3.png,21,47,1,choice,1,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,16,79,1,choice,1,0,0,0,0,0,0,1,1,stimuli/s3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,124.4107085429132,None,124.4107085429132,None,124.4107085429132,None,right,0,0.6055654999800026,124.4107085429132,None,124.4107085429132,124.4107085429132,124.4107085429132,124.4107085429132,124.4107085429132,None,2,125.04463744489476,None,126.04455703799613,None,None,None,5,111.054,None,None,nan,None,None,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,16,79,1,choice,1,0,0,0,0,0,0,1,1,stimuli/s2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,111.062,None,None,nan,None,None,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,16,79,1,choice,1,0,0,0,0,0,0,1,1,stimuli/s1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,111.071,None,None,nan,None,None,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,16,79,1,choice,1,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,stimuli/s2.png,stimuli/s1.png,13,12,2,choice,1,0,0,0,0,0,0,1,1,stimuli/s2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,126.77723041293211,None,126.77723041293211,None,126.77723041293211,None,right,0,0.748766107019037,126.77723041293211,None,126.77723041293211,126.77723041293211,126.77723041293211,126.77723041293211,126.77723041293211,None,1,127.54458568291739,None,128.54482325306162,None,None,None,5,113.555,None,None,nan,None,None,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,stimuli/s2.png,stimuli/s1.png,13,12,2,choice,1,0,0,0,0,0,0,1,1,stimuli/s1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,113.567,None,None,nan,None,None,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,stimuli/s2.png,stimuli/s1.png,13,12,2,choice,1,0,0,0,0,0,0,1,1,stimuli/s3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,113.577,None,None,nan,None,None,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,stimuli/s2.png,stimuli/s1.png,13,12,2,choice,1,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,16,76,1,forced,0,1,0,0,0,0,0,1,1,stimuli/s2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,129.2941835850943,None,129.2941835850943,None,129.2941835850943,None,left,0,1.9837416198570281,129.2941835850943,None,129.2941835850943,None,129.2941835850943,129.2941835850943,129.2941835850943,None,1,131.29426766303368,None,132.294708538102,None,None,None,5,117.304,None,None,nan,None,None,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,16,76,1,forced,0,1,0,0,0,0,0,1,1,stimuli/s1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,117.314,None,None,nan,None,None,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,16,76,1,forced,0,1,0,0,0,0,0,1,1,stimuli/s3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,117.323,None,None,nan,None,None,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,stimuli/s1.png,stimuli/s2.png,16,76,1,forced,0,1,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,stimuli/s2.png,stimuli/s3.png,26,61,1,forced,0,0,1,0,0,0,0,1,1,stimuli/s2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,133.02814467297867,None,133.02814467297867,None,133.02814467297867,None,right,0,1.8314491349738091,133.02814467297867,None,133.02814467297867,133.02814467297867,133.02814467297867,None,133.02814467297867,None,3,134.87776788603514,None,135.87792258290574,None,None,None,5,120.887,None,None,nan,None,None,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,stimuli/s2.png,stimuli/s3.png,26,61,1,forced,0,0,1,0,0,0,0,1,1,stimuli/s1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,5,120.897,None,None,nan,None,None,,,,,999,20,F,2020_Mar_04_2244,three_arm_bandit_rating_kb_block,2020.1.1,59.73776133150301,
